_id,price,status,budget,platforms,docs,keyFeatures,created,startDate,price,stale
ObjectId(55f651704a2bc41100695be6),2400000,ready,,"[""ios""]","[{""isCloseable"":true,""isOpenByUser"":{},""isOpenDefault"":true,""isValid"":true,""name"":""Work Proposal"",""subType"":""proposal"",""type"":""system"",""uploaderName"":""""},{""isCloseable"":true,""isOpenByUser"":{},""isOpenDefault"":false,""isValid"":true,""name"":""Work Contract"",""subType"":""contract"",""type"":""system"",""uploaderName"":""""}]","[{""descriptions"":[""Design that defines the user experience of the app""],""display"":""Wireframes"",""title"":""Wireframes""},{""descriptions"":[""Design for the user interface of the app""],""display"":""Mockups"",""title"":""Mockups""},{""descriptions"":[""Account creation including name, email, and password""],""display"":""Accounts"",""title"":""Accounts""},{""descriptions"":[""A profile page where users can view all of their personal information""],""display"":""Profiles"",""title"":""Profiles""},{""descriptions"":[""The information that populates each page including text, photos, and links""],""display"":""Page Item Details"",""title"":""Page Item Details""},{""descriptions"":[""Integration with the Stripe API to handle payments and Apple Pay information""],""display"":""Stripe Payments"",""title"":""Stripe Payments""},{""descriptions"":[""Notifications via email with information regarding savings""],""display"":""Email Notifications"",""title"":""Email Notifications""},{""descriptions"":[""The ability for the user to set an amount that they would like to round the payment to which gets saved by the app""],""display"":""Auto Payment Rounding"",""title"":""Auto Payment Rounding""},{""descriptions"":[""Data gets updated on the app detailing how much money has been saved from using the product""],""display"":""Data Export"",""title"":""Data Export""},{""descriptions"":[""A way to deposit the payments that are saved""],""display"":""Savings API"",""title"":""Savings API""},{""descriptions"":[""Gigster guarantees a bug free app"",""Any bugs that come up Gigster will fix free of charge""],""display"":""Bug Fixes"",""title"":""Bug Fixes""}]",2015-09-14T04:47:44.720Z,2015-09-14T04:47:46.076Z,2400000,
ObjectId(55f65df24a2bc41100695be7),1810000,ready,,"[""ios""]","[{""isCloseable"":true,""isOpenByUser"":{},""isOpenDefault"":true,""isValid"":true,""name"":""Work Proposal"",""subType"":""proposal"",""type"":""system"",""uploaderName"":""""},{""isCloseable"":true,""isOpenByUser"":{},""isOpenDefault"":false,""isValid"":true,""name"":""Work Contract"",""subType"":""contract"",""type"":""system"",""uploaderName"":""""}]","[{""descriptions"":[""Enter address, mobile number""],""display"":""Customer sign up"",""title"":""Customer sign up""},{""descriptions"":[""Choose quantity, date \u0026 time of delivery"",""Click to pay"",""Enter credit card details (to be saved) if this is their first order""],""display"":""Beverage ordering"",""title"":""Beverage ordering""},{""descriptions"":[""Delivery partners will be whitelisted by phone number, so they get a different UI after they sign up""],""display"":""Delivery partner sign up"",""title"":""Delivery partner sign up""},{""descriptions"":[""Partners can see deliveries they are responsible for as a list of items"",""Can tap on a delivery item to view details including address, time, and quantity"",""Can tap on address to view in Google maps"",""Tap \""delivered\"" button when done""],""display"":""Delivery UI"",""title"":""Delivery UI""}]",2015-09-14T05:41:06.891Z,2015-09-14T05:41:06.822Z,1810000,
ObjectId(55f724309003901100a723e2),150000,handoff,,"[""android"",""ios"",""web""]","[{""isCloseable"":true,""isOpenByUser"":{""545bbbdd67c0a9020018a36b"":true,""546f0274051add020079c688"":true,""55bfb288e7b41b11006c4f4c"":true,""55f8a84c5249b91100b253b3"":true},""isOpenDefault"":false,""isValid"":true,""name"":""do.it.pdf"",""subType"":""pdf"",""type"":""attachment"",""uploaderName"":""heytrub@gmail.com"",""url"":""https://www.filepicker.io/api/file/FYuScEElTNes4GAAeM7b""},{""isCloseable"":true,""isOpenDefault"":true,""isValid"":true,""name"":""Work Proposal"",""subType"":""proposal"",""type"":""system"",""uploaderName"":""""},{""isCloseable"":true,""isOpenDefault"":false,""isValid"":true,""name"":""Work Contract"",""subType"":""contract"",""type"":""system"",""uploaderName"":""""},{""isCloseable"":false,""isOpenDefault"":true,""isValid"":2,""name"":""Milestones"",""subType"":""progress"",""type"":""system"",""uploaderName"":""""},{""isCloseable"":true,""isOpenByUser"":{""55b4843326c6f71100dcf7f1"":true,""55bfb288e7b41b11006c4f4c"":true,""55f8a84c5249b91100b253b3"":true},""isOpenDefault"":false,""isValid"":true,""name"":""Duu Estimate.pdf"",""subType"":""pdf"",""type"":""attachment"",""uploaderName"":""Moiz Rizvi"",""url"":""https://www.filepicker.io/api/file/ZoNb9QrSBqRNpOyJLaMw""}]","[{""descriptions"":[""Github"",""Code file""],""display"":""Client provides access to code"",""title"":""Client provides access to code""},{""descriptions"":[""Completes simple bug fixes"",""Understands code for future work on the project""],""display"":""Gigster reviews code"",""title"":""Gigster reviews code""}]",2015-09-14T19:46:56.024Z,2015-09-14T19:46:55.279Z,150000,%!s(bool=true)
ObjectId(55f75b9942e1b511007c91c3),1870000,ready,,"[""ios""]","[{""isCloseable"":true,""isOpenDefault"":true,""isValid"":true,""name"":""Work Proposal"",""subType"":""proposal"",""type"":""system"",""uploaderName"":""""},{""isCloseable"":true,""isOpenDefault"":false,""isValid"":true,""name"":""Work Contract"",""subType"":""contract"",""type"":""system"",""uploaderName"":""""}]","[{""descriptions"":[],""display"":""a platform where people can a) send photos and videos to one another"",""title"":""a platform where people can a) send photos and videos to one another""},{""descriptions"":[],""display"":""b)talk to eachother in a separate area ( chat)"",""title"":""b)talk to eachother in a separate area ( chat)""},{""descriptions"":[],""display"":""all within a \""folder\"" that only people who were invited can see"",""title"":""all within a \""folder\"" that only people who were invited can see""},{""descriptions"":[],""display"":""a user side, and an \""employee\"" side (multi sided functionality)"",""title"":""a user side, and an \""employee\"" side (multi sided functionality)""},{""descriptions"":[],""display"":""stripe payments"",""title"":""stripe payments""},{""descriptions"":[],""display"":""ability to approve payments (admin access)"",""title"":""ability to approve payments (admin access)""},{""descriptions"":[],""display"":""google maps"",""title"":""google maps""}]",2015-09-14T23:43:21.018Z,2015-09-14T23:43:20.946Z,1870000,
ObjectId(55f76cc1dfee6f11008cced6),1000000,ready,,"[""ios""]","[{""isCloseable"":true,""isOpenDefault"":true,""isValid"":true,""name"":""Work Proposal"",""subType"":""proposal"",""type"":""system"",""uploaderName"":""""},{""isCloseable"":true,""isOpenDefault"":false,""isValid"":true,""name"":""Work Contract"",""subType"":""contract"",""type"":""system"",""uploaderName"":""""}]","[{""descriptions"":[],""display"":""Pull photos from iphone"",""title"":""Pull photos from iphone""},{""descriptions"":[],""display"":""Spotify integration"",""title"":""Spotify integration""},{""descriptions"":[],""display"":""integrate w/ existing iOS music library"",""title"":""integrate w/ existing iOS music library""},{""descriptions"":[],""display"":""simple payments"",""title"":""simple payments""},{""descriptions"":[],""display"":""premium service were users that pay get their 10 things stores on the cloud (available to access via other iphones)"",""title"":""premium service were users that pay get their 10 things stores on the cloud (available to access via other iphones)""},{""descriptions"":[],""display"":""text will be added via copy/paste"",""title"":""text will be added via copy/paste""}]",2015-09-15T00:56:33.108Z,2015-09-15T00:56:32.870Z,1000000,
ObjectId(55f82dba0a04291100ebc090),120000,started,,"[""web""]","[{""isCloseable"":true,""isOpenDefault"":false,""isValid"":true,""name"":""Maybe Chrome extension - tech brief for v0.1"",""subType"":""word"",""type"":""attachment"",""uploaderName"":""paul@maybe.xyz"",""url"":""https://www.filepicker.io/api/file/3y8kitjFQtW4JxMSIJcH""},{""isCloseable"":true,""isOpenDefault"":true,""isValid"":true,""name"":""Work Proposal"",""subType"":""proposal"",""type"":""system"",""uploaderName"":""""},{""isCloseable"":true,""isOpenDefault"":false,""isValid"":true,""name"":""Work Contract"",""subType"":""contract"",""type"":""system"",""uploaderName"":""""},{""isCloseable"":false,""isOpenDefault"":true,""isValid"":1,""name"":""Milestones"",""subType"":""progress"",""type"":""system"",""uploaderName"":""""},{""isCloseable"":true,""isOpenByUser"":{},""isOpenDefault"":false,""isValid"":true,""name"":""Gigster App/API/Schema "",""subType"":""word"",""type"":""attachment"",""uploaderName"":""Paul Inman"",""url"":""https://www.filepicker.io/api/file/2K3OsLxcRoKCHl5YGKUH""}]","[{""descriptions"":[""Parse API for Maybe"",""Diffbot API for items on e-commerce sites""],""display"":""API Integration"",""title"":""API Integration""},{""descriptions"":[],""display"":""Simple UI"",""title"":""Simple UI""},{""descriptions"":[],""display"":""Facebook Login API"",""title"":""Facebook Login API""}]",2015-09-15T14:39:54.297Z,2015-09-15T14:39:54.130Z,120000,%!s(bool=false)
ObjectId(55f879d55249b91100b253a4),747000,started,,"[""web""]","[{""isCloseable"":true,""isOpenByUser"":{""55e89dca8528281100527a99"":true,""55ea457f0f40db1100075292"":true,""55f8a84c5249b91100b253b3"":true},""isOpenDefault"":false,""isValid"":true,""name"":""CodeReview.pdf"",""subType"":""pdf"",""type"":""attachment"",""uploaderName"":""dtobon@starchup.com"",""url"":""https://www.filepicker.io/api/file/nu8R6WWbSF6mCbXENUT1""},{""isCloseable"":true,""isOpenDefault"":true,""isValid"":true,""name"":""Work Proposal"",""subType"":""proposal"",""type"":""system"",""uploaderName"":""""},{""isCloseable"":true,""isOpenDefault"":false,""isValid"":true,""name"":""Work Contract"",""subType"":""contract"",""type"":""system"",""uploaderName"":""""},{""isCloseable"":false,""isOpenDefault"":true,""isValid"":6,""name"":""Milestones"",""subType"":""progress"",""type"":""system"",""uploaderName"":""""},{""isCloseable"":true,""isOpenByUser"":{""55f8a84c5249b91100b253b3"":true},""isOpenDefault"":false,""isValid"":true,""name"":""Dashboard Design v6.pdf"",""subType"":""pdf"",""type"":""attachment"",""uploaderName"":""Geoffroy Lesage"",""url"":""https://www.filepicker.io/api/file/gsY3QtgSxG0w0DBdKGvY""},{""isCloseable"":true,""isOpenByUser"":{""55e89dca8528281100527a99"":true},""isOpenDefault"":false,""isValid"":true,""name"":""Dashboard Design V6.sketch"",""subType"":""other"",""type"":""attachment"",""uploaderName"":""Geoffroy Lesage"",""url"":""https://www.filepicker.io/api/file/cfIqIzvZTqOvQy2uRO2s""},{""isCloseable"":true,""isOpenByUser"":{""55e89dca8528281100527a99"":true,""55f8a84c5249b91100b253b3"":true},""isOpenDefault"":false,""isValid"":true,""name"":""Dashboard features v1.pdf"",""subType"":""pdf"",""type"":""attachment"",""uploaderName"":""Geoffroy Lesage"",""url"":""https://www.filepicker.io/api/file/oJAaCbCOQuOj22Ckv5Gi""},{""isCloseable"":true,""isOpenByUser"":{""55e89dca8528281100527a99"":true,""55f8a84c5249b91100b253b3"":true},""isOpenDefault"":false,""isValid"":true,""name"":""intro-on-repo-files.txt"",""subType"":""other"",""type"":""attachment"",""uploaderName"":""Geoffroy Lesage"",""url"":""https://www.filepicker.io/api/file/w353BOVOSuuzSYGvyAvw""},{""isCloseable"":true,""isOpenByUser"":{""55e89dca8528281100527a99"":true,""55f8a84c5249b91100b253b3"":true},""isOpenDefault"":false,""isValid"":true,""name"":""Add Order.jpg"",""subType"":""image"",""type"":""attachment"",""uploaderName"":""Geoffroy Lesage"",""url"":""https://www.filepicker.io/api/file/NCgv8wz9Rie7DddMMKun""},{""isCloseable"":true,""isOpenByUser"":{""55e89dca8528281100527a99"":true,""55f8a84c5249b91100b253b3"":true},""isOpenDefault"":false,""isValid"":true,""name"":""Add Customer.jpg"",""subType"":""image"",""type"":""attachment"",""uploaderName"":""Geoffroy Lesage"",""url"":""https://www.filepicker.io/api/file/yxnwrMHNSmqy0jqNTKNz""},{""isCloseable"":true,""isOpenByUser"":{""55f8a84c5249b91100b253b3"":true},""isOpenDefault"":false,""isValid"":true,""name"":""Reports Export preliminary.jpg"",""subType"":""image"",""type"":""attachment"",""uploaderName"":""Geoffroy Lesage"",""url"":""https://www.filepicker.io/api/file/6fX2azJ7S26n0lp9HU56""},{""isCloseable"":true,""isOpenByUser"":{""55e89dca8528281100527a99"":true,""55f8a84c5249b91100b253b3"":true},""isOpenDefault"":false,""isValid"":true,""name"":""Add Customer Info.pdf"",""subType"":""pdf"",""type"":""attachment"",""uploaderName"":""Geoffroy Lesage"",""url"":""https://www.filepicker.io/api/file/zZrKNGBYQH6ZTf6bNKFd""},{""isCloseable"":true,""isOpenByUser"":{""55e89dca8528281100527a99"":true},""isOpenDefault"":false,""isValid"":true,""name"":""Add Order Info.pdf"",""subType"":""pdf"",""type"":""attachment"",""uploaderName"":""Geoffroy Lesage"",""url"":""https://www.filepicker.io/api/file/hqcTBA2fSAaxV8JvyBbg""},{""isCloseable"":true,""isOpenDefault"":false,""isValid"":true,""name"":""Dashboard Design V7.pdf"",""subType"":""pdf"",""type"":""attachment"",""uploaderName"":""Geoffroy Lesage"",""url"":""https://www.filepicker.io/api/file/4y9HUc9YTTiTox5M5smx""},{""isCloseable"":true,""isOpenByUser"":{""55e89dca8528281100527a99"":true,""55f8a84c5249b91100b253b3"":true},""isOpenDefault"":false,""isValid"":true,""name"":""Add Customer (with extra button).jpg"",""subType"":""image"",""type"":""attachment"",""uploaderName"":""Geoffroy Lesage"",""url"":""https://www.filepicker.io/api/file/xOzmlcCQrWEebMqnBt7B""},{""isCloseable"":true,""isOpenByUser"":{""55e89dca8528281100527a99"":true},""isOpenDefault"":false,""isValid"":true,""name"":""Dashboard Report Generate.jpg"",""subType"":""image"",""type"":""attachment"",""uploaderName"":""Geoffroy Lesage"",""url"":""https://www.filepicker.io/api/file/C1FI3TXGQAqmV28JuVZh""},{""isCloseable"":true,""isOpenByUser"":{""55e89dca8528281100527a99"":true},""isOpenDefault"":false,""isValid"":true,""name"":""Domain model v3.1.png"",""subType"":""image"",""type"":""attachment"",""uploaderName"":""Geoffroy Lesage"",""url"":""https://www.filepicker.io/api/file/sVF6332ARtWVGO1crQDE""}]","[{""descriptions"":[""First \u0026 Last name"",""email"",""address (split, see design)"",""credit card""],""display"":""1. Add Customer: The ability for the user to create a customer with the following data:"",""title"":""1. Add Customer: The ability for the user to create a customer with the following data:""},{""descriptions"":[""Customer Id"",""Scheduled pickup"",""Special instructions""],""display"":""2. Add Order: The ability for the user to create an order for a customer on the system with the following data:"",""title"":""2. Add Order: The ability for the user to create an order for a customer on the system with the following data:""},{""descriptions"":[""Driver modal ­ orders: ­ Each row will open the corresponding order on the main table"",""Customer modal ­ orders: ­ Each row will open the corresponding order on the main table"",""Hovering over a row on the Customer \u0026 Drivers table should open the appropriate annotation pop up on mapbox map pin"",""Filter for data across orders, customers \u0026 drivers""],""display"":""3. Dynamic linking to related data: When the user clicks on select (see list below) components (rows, name, ID) from content on the dashboard, it needs to direct them (open \u0026 scroll to) the related data on whichever page or modal it is displayed on):"",""title"":""3. Dynamic linking to related data: When the user clicks on select (see list below) components (rows, name, ID) from content on the dashboard, it needs to direct them (open \u0026 scroll to) the related data on whichever page or modal it is displayed on):""},{""descriptions"":[""Orders page:"",""If the user starts typing characters, filter the table data by customer name"",""If the user starts typing a date, filter by creation, pickup \u0026 delivery date""],""display"":""Simple filter box on top of the main tables:"",""title"":""Simple filter box on top of the main tables:""},{""descriptions"":[""If the user starts typing characters, filter the table data by customer name"",""If the user starts typing a date, filter by registration date""],""display"":""Customers page:"",""title"":""Customers page:""},{""descriptions"":[""If the user starts typing characters, filter the table data by driver name""],""display"":""Drivers page:"",""title"":""Drivers page:""},{""descriptions"":[],""display"":""Reports export new page the setup reporting exports to CSV, we will provide more details on what that generation page would look like, but feel free to look at the sketch file for the initial version. It will be limited to picking from a list of things to display, and selecting a date range."",""title"":""Reports export new page the setup reporting exports to CSV, we will provide more details on what that generation page would look like, but feel free to look at the sketch file for the initial version. It will be limited to picking from a list of things to display, and selecting a date range.""},{""descriptions"":[],""display"":""Project docs available at: https://app.trygigster.com/gig/55e88b188528281100527a92"",""title"":""Project docs available at: https://app.trygigster.com/gig/55e88b188528281100527a92""}]",2015-09-15T20:04:37.208Z,2015-09-15T20:04:36.155Z,747000,%!s(bool=false)
ObjectId(55f8dd3c5249b91100b253c5),4000000,started,,"[""web"",""android"",""ios""]","[{""isCloseable"":true,""isOpenByUser"":{""54f52276f2f5ab030024db83"":true,""55b14692494f231100736c1c"":true,""55c78e21cb50751100c07675"":true,""55e397b262f9601100f59bc7"":true},""isOpenDefault"":false,""isValid"":true,""name"":""Quuve.pdf"",""subType"":""pdf"",""type"":""attachment"",""uploaderName"":""jake@quuve.co"",""url"":""https://www.filepicker.io/api/file/rSREkbVQhK75oK8ueWwg""},{""isCloseable"":true,""isOpenByUser"":{""55c78e21cb50751100c07675"":true},""isOpenDefault"":false,""isValid"":true,""name"":""Quuve New.pdf"",""subType"":""pdf"",""type"":""attachment"",""uploaderName"":""jake@quuve.co"",""url"":""https://www.filepicker.io/api/file/NFyy4p5QtKVTCiNxzjxg""},{""isCloseable"":true,""isOpenDefault"":true,""isValid"":true,""name"":""Work Proposal"",""subType"":""proposal"",""type"":""system"",""uploaderName"":""""},{""isCloseable"":true,""isOpenDefault"":false,""isValid"":true,""name"":""Work Contract"",""subType"":""contract"",""type"":""system"",""uploaderName"":""""},{""isCloseable"":false,""isOpenDefault"":true,""isValid"":2,""name"":""Milestones"",""subType"":""progress"",""type"":""system"",""uploaderName"":""""},{""isCloseable"":true,""isOpenDefault"":false,""isValid"":true,""name"":""Project Requirement.docx"",""subType"":""word"",""type"":""attachment"",""uploaderName"":""jake@quuve.co"",""url"":""https://www.filepicker.io/api/file/a0MvmACRVudKrGvweQmA""},{""isCloseable"":true,""isOpenByUser"":{""55c275149ba79a1100ff3757"":true},""isOpenDefault"":false,""isValid"":true,""name"":""Wireframes - Oct 1st.pdf"",""subType"":""pdf"",""type"":""attachment"",""uploaderName"":""jake@quuve.co"",""url"":""https://www.filepicker.io/api/file/9vs5SNTGSFCKSedEEawr""}]","[{""descriptions"":[],""display"":""crowd-sourced calendar where people can update the schedule for other users"",""title"":""crowd-sourced calendar where people can update the schedule for other users""},{""descriptions"":[],""display"":""Login"",""title"":""Login""},{""descriptions"":[],""display"":""Accounts"",""title"":""Accounts""},{""descriptions"":[],""display"":""Signup"",""title"":""Signup""},{""descriptions"":[],""display"":""Calendar"",""title"":""Calendar""},{""descriptions"":[],""display"":""Scheduling"",""title"":""Scheduling""},{""descriptions"":[],""display"":""Search"",""title"":""Search""},{""descriptions"":[],""display"":""Feed for events"",""title"":""Feed for events""},{""descriptions"":[],""display"":""Profile"",""title"":""Profile""},{""descriptions"":[],""display"":""Timeline for events"",""title"":""Timeline for events""},{""descriptions"":[],""display"":""Schedule a meeting with classmates"",""title"":""Schedule a meeting with classmates""},{""descriptions"":[],""display"":""See classmates"",""title"":""See classmates""},{""descriptions"":[],""display"":""Bug free guarantee"",""title"":""Bug free guarantee""},{""descriptions"":[],""display"":""Design, UI, UX"",""title"":""Design, UI, UX""}]",2015-09-16T03:08:44.082Z,2015-09-16T03:08:43.575Z,4000000,%!s(bool=false)
ObjectId(55f9067c61d09211008a74a9),2435000,ready,,"[""android"",""ios""]","[{""isCloseable"":true,""isOpenByUser"":{},""isOpenDefault"":true,""isValid"":true,""name"":""Work Proposal"",""subType"":""proposal"",""type"":""system"",""uploaderName"":""""},{""isCloseable"":true,""isOpenByUser"":{},""isOpenDefault"":false,""isValid"":true,""name"":""Work Contract"",""subType"":""contract"",""type"":""system"",""uploaderName"":""""}]","[{""descriptions"":[],""display"":""Photos"",""title"":""Photos""},{""descriptions"":[],""display"":""Simple Search"",""title"":""Simple Search""},{""descriptions"":[],""display"":""Feed"",""title"":""Feed""},{""descriptions"":[],""display"":""Reviews and Ratings"",""title"":""Reviews and Ratings""},{""descriptions"":[],""display"":""Book Item"",""title"":""Book Item""},{""descriptions"":[],""display"":""Simple Admin Dashboard"",""title"":""Simple Admin Dashboard""},{""descriptions"":[],""display"":""Stripe Payments"",""title"":""Stripe Payments""},{""descriptions"":[],""display"":""Item Detail Page"",""title"":""Item Detail Page""},{""descriptions"":[],""display"":""Push Notifications"",""title"":""Push Notifications""},{""descriptions"":[],""display"":""Integrating with Existing Frontend"",""title"":""Integrating with Existing Frontend""}]",2015-09-16T06:04:44.555Z,2015-09-16T06:04:44.520Z,2435000,
ObjectId(55f92eea149dc2110059a0ea),150000,ready,,"[""web""]","[{""isCloseable"":true,""isOpenDefault"":true,""isValid"":true,""name"":""Work Proposal"",""subType"":""proposal"",""type"":""system"",""uploaderName"":""""},{""isCloseable"":true,""isOpenDefault"":false,""isValid"":true,""name"":""Work Contract"",""subType"":""contract"",""type"":""system"",""uploaderName"":""""}]","[{""descriptions"":[""Github"",""Code file""],""display"":""Client provides access to code"",""title"":""Client provides access to code""},{""descriptions"":[""Completes simple bug fixes"",""Understands code and provides a documentation of the code state including fixes, recommendations, and more""],""display"":""Gigster reviews code"",""title"":""Gigster reviews code""}]",2015-09-16T08:57:14.178Z,2015-09-16T08:57:14.096Z,150000,
ObjectId(55f95d9716b63411008e7021),2100000,ready,,"[""ios"",""watch"",""web""]","[{""isCloseable"":true,""isOpenByUser"":{},""isOpenDefault"":true,""isValid"":true,""name"":""Work Proposal"",""subType"":""proposal"",""type"":""system"",""uploaderName"":""""},{""isCloseable"":true,""isOpenByUser"":{},""isOpenDefault"":false,""isValid"":true,""name"":""Work Contract"",""subType"":""contract"",""type"":""system"",""uploaderName"":""""}]","[{""descriptions"":[],""display"":""Accounts"",""title"":""Accounts""},{""descriptions"":[],""display"":""Profiles"",""title"":""Profiles""},{""descriptions"":[],""display"":""Messaging (Text)"",""title"":""Messaging (Text)""},{""descriptions"":[],""display"":""Photos"",""title"":""Photos""},{""descriptions"":[],""display"":""Simple Search"",""title"":""Simple Search""},{""descriptions"":[],""display"":""Item Detail Page"",""title"":""Item Detail Page""},{""descriptions"":[],""display"":""Feed"",""title"":""Feed""},{""descriptions"":[],""display"":""Likes/Upvotes"",""title"":""Likes/Upvotes""},{""descriptions"":[],""display"":""Tinder Swipe Animation"",""title"":""Tinder Swipe Animation""},{""descriptions"":[],""display"":""Tinder Matching System"",""title"":""Tinder Matching System""}]",2015-09-16T12:16:23.328Z,2015-09-16T12:16:21.466Z,2100000,%!s(bool=true)
ObjectId(55f9d13c8fdf781100abd779),1533600,ready,,"[""ios""]","[{""isCloseable"":true,""isOpenDefault"":true,""isValid"":true,""name"":""Work Proposal"",""subType"":""proposal"",""type"":""system"",""uploaderName"":""""},{""isCloseable"":true,""isOpenDefault"":false,""isValid"":true,""name"":""Work Contract"",""subType"":""contract"",""type"":""system"",""uploaderName"":""""}]","[{""descriptions"":[],""display"":""Book reader"",""title"":""Book reader""},{""descriptions"":[],""display"":""Basic iOS app"",""title"":""Basic iOS app""}]",2015-09-16T20:29:48.938Z,2015-09-16T20:29:48.864Z,1533600,%!s(bool=true)
ObjectId(55fa11894b1a161100d3a01b),150000,started,,"[""web""]","[{""isCloseable"":true,""isOpenDefault"":true,""isValid"":true,""name"":""Work Proposal"",""subType"":""proposal"",""type"":""system"",""uploaderName"":""""},{""isCloseable"":true,""isOpenDefault"":false,""isValid"":true,""name"":""Work Contract"",""subType"":""contract"",""type"":""system"",""uploaderName"":""""},{""isCloseable"":false,""isOpenDefault"":true,""isValid"":1,""name"":""Milestones"",""subType"":""progress"",""type"":""system"",""uploaderName"":""""}]","[{""descriptions"":[""PAYG Platform"",""Market"",""Technology""],""display"":""Page updates with custom images and text wraps"",""title"":""Page updates with custom images and text wraps""},{""descriptions"":[""PAYG Platform"",""Market"",""Technology""],""display"":""Tweak Scrolling Images"",""title"":""Tweak Scrolling Images""},{""descriptions"":[],""display"":""Button animations for hover and click"",""title"":""Button animations for hover and click""},{""descriptions"":[""Text overlay on cover photos"",""Remove news section""],""display"":""Home Page Update"",""title"":""Home Page Update""}]",2015-09-17T01:04:09.043Z,2015-09-17T01:04:08.760Z,150000,
ObjectId(55fa11c98fdf781100abd782),0,ready,,"[""ios""]","[{""isCloseable"":true,""isOpenByUser"":{},""isOpenDefault"":true,""isValid"":true,""name"":""Work Proposal"",""subType"":""proposal"",""type"":""system"",""uploaderName"":""""},{""isCloseable"":true,""isOpenByUser"":{},""isOpenDefault"":false,""isValid"":true,""name"":""Work Contract"",""subType"":""contract"",""type"":""system"",""uploaderName"":""""}]",[],2015-09-17T01:05:13.052Z,2015-09-17T01:05:12.943Z,0,%!s(bool=true)
ObjectId(55faa01a0757621100a59d4a),1600000,ready,,"[""android"",""web""]","[{""isCloseable"":true,""isOpenByUser"":{""55e9d2afb0ee411100191f47"":true},""isOpenDefault"":false,""isValid"":true,""name"":""pho_v6_print_2.pdf"",""subType"":""pdf"",""type"":""attachment"",""uploaderName"":""phil@tinklabs.com"",""url"":""https://www.filepicker.io/api/file/gmIlwWgUQjKlHQAlo4Dd""},{""isCloseable"":true,""isOpenByUser"":{},""isOpenDefault"":true,""isValid"":true,""name"":""Work Proposal"",""subType"":""proposal"",""type"":""system"",""uploaderName"":""""},{""isCloseable"":true,""isOpenByUser"":{},""isOpenDefault"":false,""isValid"":true,""name"":""Work Contract"",""subType"":""contract"",""type"":""system"",""uploaderName"":""""}]","[{""descriptions"":[""Create Account"",""Delete Account"",""Update Account""],""display"":""Accounts"",""title"":""Accounts""},{""descriptions"":[""Create profile"",""Delete Profile"",""Update Profile""],""display"":""Profiles"",""title"":""Profiles""},{""descriptions"":[""Create Channel"",""Delete Channel"",""Update Channel""],""display"":""Channel"",""title"":""Channel""},{""descriptions"":[""Make administrator"",""Delete people from channel"",""Show Info about the channel""],""display"":""Administration Channel"",""title"":""Administration Channel""},{""descriptions"":[""Uploads photos by channel"",""Allow Anoymous uploads""],""display"":""Photos"",""title"":""Photos""},{""descriptions"":[""Send messages by channel""],""display"":""Messaging (Text)"",""title"":""Messaging (Text)""},{""descriptions"":[""Feed with messages by channel"",""Feed with photos by channel""],""display"":""Feed"",""title"":""Feed""},{""descriptions"":[""Simple search by channel""],""display"":""Simple Search"",""title"":""Simple Search""},{""descriptions"":[""The text on a page"",""The photos on a page""],""display"":""Item Detail Page"",""title"":""Item Detail Page""},{""descriptions"":[""Friend Follow by channel""],""display"":""Friend Follow"",""title"":""Friend Follow""},{""descriptions"":[""New upload alert"",""New Chat alert"",""Vibration \u0026 Sounds""],""display"":""Channel Notifications"",""title"":""Channel Notifications""},{""descriptions"":[],""display"":""Ps: See all specs in this link - https://www.filepicker.io/api/file/gmIlwWgUQjKlHQAlo4Dd"",""title"":""Ps: See all specs in this link - https://www.filepicker.io/api/file/gmIlwWgUQjKlHQAlo4Dd""}]",2015-09-17T11:12:26.725Z,2015-09-17T11:12:28.157Z,1600000,
ObjectId(55fab4fa4f6d90110019df19),100000,ready,,"[""ios"",""android""]","[{""isCloseable"":true,""isOpenDefault"":false,""isValid"":true,""name"":""MusicMe Changes 9_17_15.docx"",""subType"":""word"",""type"":""attachment"",""uploaderName"":""cburnett@cwpllc.com"",""url"":""https://www.filepicker.io/api/file/QJKq032SQu6yKhgnBPr7""},{""isCloseable"":true,""isOpenDefault"":false,""isValid"":true,""name"":""Music.Me Everything.docx"",""subType"":""word"",""type"":""attachment"",""uploaderName"":""cburnett@cwpllc.com"",""url"":""https://www.filepicker.io/api/file/aJszRSoSd6o6r3PAc2B8""},{""isCloseable"":true,""isOpenDefault"":true,""isValid"":true,""name"":""Work Proposal"",""subType"":""proposal"",""type"":""system"",""uploaderName"":""""},{""isCloseable"":true,""isOpenDefault"":false,""isValid"":true,""name"":""Work Contract"",""subType"":""contract"",""type"":""system"",""uploaderName"":""""}]",[],2015-09-17T12:41:30.959Z,2015-09-17T12:41:30.767Z,100000,
